run0,mean
0.6666666666666666,0.6666666666666666
0.6666666666666666,0.6666666666666666
0.5,0.5
0.5,0.5
0.4,0.4
0.5,0.5
0.5,0.5
0.5,0.5
0.5,0.5
0.5,0.5
0.4,0.4
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.4,0.4
0.4,0.4
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.4,0.4
0.4,0.4
0.4,0.4
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.3333333333333333,0.3333333333333333
0.28571428571428575,0.28571428571428575
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.28571428571428575,0.28571428571428575
0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333
